"subdistrict_code","district_code","state_code","subdistrict_name"
"2773","357","21","Banaharapali"
"2774","357","21","Orient"
"2775","357","21","Brajarajnagar"
"2776","357","21","Jharsuguda"
"2777","357","21","Badmal"
"2778","357","21","Laikera"
"2779","357","21","Kolabira"
"2780","371","21","Govindpur"
"2781","371","21","Mahulpalli"
"2782","371","21","Kochinda"
"2783","371","21","Katarbaga"
"2784","371","21","Thelkoloi"
"2785","371","21","Rengali"
"2786","371","21","Sasan"
"2787","371","21","Hirakud"
"2788","371","21","Burla"
"2789","371","21","Dhanupali"
"2790","371","21","Ainthapali"
"2791","371","21","Sadar"
"2792","371","21","Jamankira"
"2793","371","21","Kisinda"
"2794","371","21","Jujomura"
"2795","371","21","Dhama"
"2796","371","21","Charamal"
"2797","371","21","Rairakhol"
"2798","371","21","Naktideul"
"2799","371","21","Sambalpur (M)"
"2800","351","21","Debagarh"
"2801","351","21","Barkot"
"2802","351","21","Kundheigola"
"2803","351","21","Reamal"
"2804","373","21","Hemgir"
"2805","373","21","Lephripara"
"2806","373","21","Bhasma"
"2807","373","21","Dharuadihi"
"2808","373","21","Sundargarh Town"
"2809","373","21","Sundargarh"
"2810","373","21","Kinjirkela"
"2811","373","21","Talasara"
"2812","373","21","Baragaon"
"2813","373","21","Kutra"
"2814","373","21","Rajagangapur"
"2815","373","21","Raiboga"
"2816","373","21","Biramitrapur"
"2817","373","21","Hatibari"
"2818","373","21","Bisra"
"2819","373","21","Bondamunda"
"2820","373","21","Brahmani Tarang"
"2821","373","21","Raghunathapali"
"2822","373","21","Tangarapali"
"2823","373","21","Lathikata"
"2824","373","21","Chandiposh"
"2825","373","21","Kamarposh Balang"
"2826","373","21","Koida"
"2827","373","21","Lahunipara"
"2828","373","21","Gurundia"
"2829","373","21","Tikaetpali"
"2830","373","21","Banei"
"2831","373","21","Mahulapada"
"2832","373","21","Raurkela (M)"
"2833","373","21","Raurkela (Its)P.S."
"2834","361","21","Barbil"
"2835","361","21","Bolani"
"2836","361","21","Rugudi"
"2837","361","21","Joda"
"2838","361","21","Bamebari"
"2839","361","21","Champua"
"2840","361","21","Jhumpura"
"2841","361","21","Baria"
"2842","361","21","Turumunga"
"2843","361","21","Patana"
"2844","361","21","Kendujhar Sadar"
"2845","361","21","Kendujhar Town"
"2846","361","21","Nayakote"
"2847","361","21","Kanjipani"
"2848","361","21","Telkoi"
"2849","361","21","Pandapara"
"2850","361","21","Ghatgaon"
"2851","361","21","Harichandanpur"
"2852","361","21","Daitari"
"2853","361","21","Ghasipura"
"2854","361","21","Anandapur"
"2855","361","21","Soso"
"2856","361","21","Nandipada"
"2857","361","21","Sainkul"
"2858","365","21","Tiring"
"2859","365","21","Bahalda"
"2860","365","21","Jamda"
"2861","365","21","Rairangpur Town"
"2862","365","21","Gorumahisani"
"2863","365","21","Jharpokharia"
"2864","365","21","Bisoi"
"2865","365","21","Rairangpur"
"2866","365","21","Badampahar"
"2867","365","21","Jashipur"
"2868","365","21","Raruan"
"2869","365","21","Ghagarbeda"
"2870","365","21","Karanjia"
"2871","365","21","Thakurmunda"
"2872","365","21","Baripada Sadar"
"2873","365","21","Baripada Town"
"2874","365","21","Koliana"
"2875","365","21","Bangiriposi"
"2876","365","21","Chandua"
"2877","365","21","Suliapada"
"2878","365","21","Muruda"
"2879","365","21","Rasagobindapur"
"2880","365","21","Baisinga"
"2881","365","21","Betanati"
"2882","365","21","Barsahi"
"2883","365","21","Khunta"
"2884","365","21","Udala"
"2885","365","21","Kaptipada"
"2886","365","21","Sharata"
"2887","365","21","Mahuldiha"
"2888","365","21","Baripada (M)"
"2889","346","21","Raibania"
"2890","346","21","Jaleswar"
"2891","346","21","Bhograi"
"2892","346","21","Kamarda"
"2893","346","21","Baliapal"
"2894","346","21","Singla"
"2895","346","21","Basta"
"2896","346","21","Rupsa"
"2897","346","21","Baleshwar Sadar"
"2898","346","21","Sahadevkhunta"
"2899","346","21","Chandipur"
"2900","346","21","Balaramgadi Marine"
"2901","346","21","Bampada"
"2902","346","21","Remuna"
"2903","346","21","Nilagiri"
"2904","346","21","Berhampur"
"2905","346","21","Oupada"
"2906","346","21","Khaira"
"2907","346","21","Soro"
"2908","346","21","Similia"
"2909","346","21","Baleshwar (M)"
"2910","348","21","Agarpada"
"2911","348","21","Bant"
"2912","348","21","Bhandari Pokhari"
"2913","348","21","Dhamanagar"
"2914","348","21","Bhadrak Rural"
"2915","348","21","Basudebpur"
"2916","348","21","Naikanidihi"
"2917","348","21","Tihidi"
"2918","348","21","Dhusuri"
"2919","348","21","Chandabali"
"2920","348","21","Bansada"
"2921","348","21","Dhamara Marine"
"2922","360","21","Rajkanika"
"2923","360","21","Rajnagar"
"2924","360","21","Jamboo Marine"
"2925","360","21","Aali"
"2926","360","21","Pattamundai"
"2927","360","21","Kendrapara"
"2928","360","21","Kendrapara Sadar"
"2929","360","21","Nikirai"
"2930","360","21","Derabish"
"2931","360","21","Patkura"
"2932","360","21","Marsaghai"
"2933","360","21","Mahakalapada"
"2934","355","21","Paradip"
"2935","355","21","Paradeep Lock"
"2936","355","21","Kujang"
"2937","355","21","Abhyachandpur"
"2938","355","21","Ersama"
"2939","355","21","Tirtol"
"2940","355","21","Jagatsinghapur"
"2941","355","21","Biridi"
"2942","355","21","Naugaon"
"2943","355","21","Balikuda"
"2944","350","21","Narasinghpur"
"2945","350","21","Kanpur"
"2946","350","21","Badamba"
"2947","350","21","Baidyeswar"
"2948","350","21","Banki"
"2949","350","21","Tigiria"
"2950","350","21","Athagad"
"2951","350","21","Barang"
"2952","350","21","Gurudijhatia"
"2953","350","21","Khuntuni"
"2954","350","21","Choudwar"
"2955","350","21","Tangi"
"2956","350","21","Mahanga"
"2957","350","21","Salepur"
"2958","350","21","Nischintakoili"
"2959","350","21","Nemalo"
"2960","350","21","Kishannagar"
"2961","350","21","Jagatpur"
"2962","350","21","Cuttack Sadar"
"2963","350","21","Kandarpur"
"2964","350","21","C.R.R.I."
"2965","350","21","Gobindpur"
"2966","350","21","Olatapur"
"2967","350","21","Niali"
"2968","350","21","Cuttack (M.Corp.) P.S"
"2969","356","21","Sukinda"
"2970","356","21","Tomka"
"2971","356","21","Kaliapani"
"2972","356","21","Kalinganagar"
"2973","356","21","Jakhapura"
"2974","356","21","Jajapur Road"
"2975","356","21","Korai"
"2976","356","21","Panikoili"
"2977","356","21","Jajapur"
"2978","356","21","Jajpur Sadar"
"2979","356","21","Dharmasala"
"2980","356","21","Jenapur"
"2981","356","21","Kuakhia"
"2982","356","21","Badachana"
"2983","356","21","Balichandrapur"
"2984","356","21","Binjharpur"
"2985","356","21","Bari - Ramachandrapur"
"2986","356","21","Mangalpur"
"2987","352","21","Parajang"
"2988","352","21","Kamakshyanagar"
"2989","352","21","Kankadahad"
"2990","352","21","Bhuban"
"2991","352","21","Gandia"
"2992","352","21","Nihalprasad"
"2993","352","21","Tumusingha"
"2994","352","21","Motunga"
"2995","352","21","Bhusan Steel Limited"
"2996","352","21","Balimi"
"2997","352","21","Hindol"
"2998","352","21","Rasol"
"2999","352","21","Dhenkanal Sadar"
"3000","344","21","Palalahada"
"3001","344","21","Khamar"
"3002","344","21","Rengali Damsite"
"3003","344","21","Kaniha"
"3004","344","21","N.T.P.C."
"3005","344","21","Samal Barrage"
"3006","344","21","Talcher Sadar"
"3007","344","21","Colliery"
"3008","344","21","Bikrampur"
"3009","344","21","Nalco"
"3010","344","21","Banarpal"
"3011","344","21","Anugul"
"3012","344","21","Jarapada"
"3013","344","21","Industrial"
"3014","344","21","Chhendipada"
"3015","344","21","Handapa"
"3016","344","21","Kishorenagar"
"3017","344","21","Athmallik"
"3018","344","21","Kiakata"
"3019","344","21","Thakurgarh"
"3020","344","21","Purunakot"
"3021","344","21","Bantala"
"3022","367","21","Gania"
"3023","367","21","Dasapalla"
"3024","367","21","Banigochha"
"3025","367","21","Nuagaon"
"3026","367","21","Khandapada"
"3027","367","21","Fategarh"
"3028","367","21","Nayagarh"
"3029","367","21","Itamati"
"3030","367","21","Nayagarh Sadar"
"3031","367","21","Odagaon"
"3032","367","21","Sarankul"
"3033","367","21","Ranapur"
"3034","362","21","Bolagad"
"3035","362","21","Begunia"
"3036","362","21","Khordha"
"3037","362","21","Khordha Sadar"
"3038","362","21","Chandaka"
"3039","362","21","Nandankanan"
"3040","362","21","Saheednagar"
"3041","362","21","Mancheswar"
"3042","362","21","Balianta"
"3043","362","21","Balipatna"
"3044","362","21","Lingaraj"
"3045","362","21","Airfield (Kapila Prasad)"
"3046","362","21","Uttara P.S"
"3047","362","21","Khandagiri"
"3048","362","21","Tamando"
"3049","362","21","Jatani"
"3050","362","21","Jankia"
"3051","362","21","Nirakarpur"
"3052","362","21","Tangi"
"3053","362","21","Balugaon"
"3054","362","21","Banapur"
"3055","362","21","Bhubaneswar (M.Corp.)"
"3056","369","21","Delanga"
"3057","369","21","Pipili"
"3058","369","21","Nimapada"
"3059","369","21","Kakatpur"
"3060","369","21","Astaranga"
"3061","369","21","Konark"
"3062","369","21","Gop"
"3063","369","21","Ramachandi"
"3064","369","21","Satyabadi"
"3065","369","21","Chandanpur"
"3066","369","21","Sadar"
"3067","369","21","Brahmagiri"
"3068","369","21","Gadisagada"
"3069","369","21","Krushna Prasad"
"3070","369","21","Puri (M)"
"3071","354","21","Tarasingi"
"3072","354","21","Buguda"
"3073","354","21","Jagannath Prasad"
"3074","354","21","Bhanjanagar"
"3075","354","21","Gangapur"
"3076","354","21","Surada"
"3077","354","21","Badagada"
"3078","354","21","Asika"
"3079","354","21","Dharakote"
"3080","354","21","Kabisuryanagar"
"3081","354","21","Polasara"
"3082","354","21","Kodala"
"3083","354","21","Khalikote"
"3084","354","21","Rambha"
"3085","354","21","Chhatrapur"
"3086","354","21","Ganjam"
"3087","354","21","Chamakhandi"
"3088","354","21","Arjyapalli Marine"
"3089","354","21","Purusottampur"
"3090","354","21","Hinjili"
"3091","354","21","Patapur"
"3092","354","21","Seragad"
"3093","354","21","Brahmapur Sadar"
"3094","354","21","Gopalpur"
"3095","354","21","Golanthara"
"3096","354","21","Digapahandi"
"3097","354","21","Nuagaon"
"3098","354","21","Jarada"
"3099","354","21","Brahmapur (M.Corp.)"
"3100","353","21","Adava"
"3101","353","21","Mohana"
"3102","353","21","R.Udayagiri"
"3103","353","21","Serango"
"3104","353","21","Kasinagar"
"3105","353","21","Paralakhemundi"
"3106","353","21","Gurandi"
"3107","353","21","Rayagada"
"3108","353","21","Garabandha"
"3109","353","21","Ramagiri"
"3110","359","21","Gochhapada"
"3111","359","21","Phulabani"
"3112","359","21","Phulabani Town"
"3113","359","21","Khajuripada"
"3114","359","21","G.Udayagiri"
"3115","359","21","Tikabali"
"3116","359","21","Chakapada"
"3117","359","21","Sarangagarh"
"3118","359","21","Phiringia"
"3119","359","21","Baliguda"
"3120","359","21","Nuagaon"
"3121","359","21","Tumudibandha"
"3122","359","21","Belaghar"
"3123","359","21","Kotagarh"
"3124","359","21","Brahmanigaon"
"3125","359","21","Daringbadi"
"3126","359","21","Raikia"
"3127","349","21","Kantamal"
"3128","349","21","Manamunda"
"3129","349","21","Baunsuni"
"3130","349","21","Baudh Sadar"
"3131","349","21","Puruna Katak"
"3132","349","21","Harbhanga"
"3133","372","21","Dunguripali"
"3134","372","21","Rampur"
"3135","372","21","Binika"
"3136","372","21","Ulunda"
"3137","372","21","Biramaharajpur"
"3138","372","21","Subalaya"
"3139","372","21","Sonapur"
"3140","372","21","Tarbha"
"3141","345","21","Loisinga"
"3142","345","21","Balangir"
"3143","345","21","Tushura"
"3144","345","21","Patnagarh"
"3145","345","21","Khaprakhol"
"3146","345","21","Turekela"
"3147","345","21","Belpara"
"3148","345","21","Saintala"
"3149","345","21","Kantabanji"
"3150","345","21","Bangomunda"
"3151","345","21","Sindhekela"
"3152","345","21","Titlagarh"
"3153","368","21","Jonk"
"3154","368","21","Nuapada"
"3155","368","21","Komna"
"3156","368","21","Khariar"
"3157","368","21","Boden"
"3158","368","21","Sinapali"
"3159","358","21","Kesinga"
"3160","358","21","Madanpur Rampur"
"3161","358","21","Narala"
"3162","358","21","Lanjigarh"
"3163","358","21","Biswanathpur"
"3164","358","21","Sadar"
"3165","358","21","Kegaon"
"3166","358","21","Junagarh"
"3167","358","21","Golamunda"
"3168","358","21","Dharamgarh"
"3169","358","21","Kokasara"
"3170","358","21","Jayapatna"
"3171","358","21","Thuamul Rampur"
"3172","370","21","Ambadala"
"3173","370","21","Muniguda"
"3174","370","21","Chandrapur"
"3175","370","21","Bishamakatak"
"3176","370","21","Kalyanasingpur"
"3177","370","21","Kashipur"
"3178","370","21","Andirakanch"
"3179","370","21","Tikiri"
"3180","370","21","Doraguda"
"3181","370","21","Rayagada"
"3182","370","21","Seskhal"
"3183","370","21","Gunupur"
"3184","370","21","Gudari"
"3185","370","21","Padmapur"
"3186","370","21","Puttasing"
"3187","366","21","Raighar"
"3188","366","21","Kundei"
"3189","366","21","Umarkote"
"3190","366","21","Chandahandi"
"3191","366","21","Jharigan"
"3192","366","21","Dabugan"
"3193","366","21","Paparahandi"
"3194","366","21","Kodinga"
"3195","366","21","Kosagumuda"
"3196","366","21","Nabarangapur P.S"
"3197","366","21","Tentulikhunti"
"3198","366","21","Khatiguda"
"3199","363","21","Kotpad"
"3200","363","21","Boriguma"
"3201","363","21","Bhairabsingipur"
"3202","363","21","Dasamantapur"
"3203","363","21","Lakshmipur"
"3204","363","21","Narayanpatana"
"3205","363","21","Bandhugaon"
"3206","363","21","Kakiriguma"
"3207","363","21","Koraput"
"3208","363","21","Koraput Town"
"3209","363","21","Jeypore"
"3210","363","21","Kundura"
"3211","363","21","Boipariguda"
"3212","363","21","Machh Kund"
"3213","363","21","Padua"
"3214","363","21","Nandapur"
"3215","363","21","Similiguda"
"3216","363","21","Sunabeda"
"3217","363","21","Damonjodi"
"3218","363","21","Pottangi"
"3219","363","21","Kotiya"
"3220","364","21","Malkangiri"
"3221","364","21","Mathili"
"3222","364","21","Mudulipada"
"3223","364","21","Chitrakonda"
"3224","364","21","Paparmetla"
"3225","364","21","Jodamba"
"3226","364","21","Orkel"
"3227","364","21","Kalimela"
"3228","364","21","Podia"
"3229","364","21","M.V. 79"
"3230","364","21","Motu"
"3231","760","22","Bharatpur"
"3232","384","22","Baikunthpur"
"3233","384","22","Sonhat"
"3234","760","22","Manendragarh"
"3235","760","22","Khadganva"
"3236","649","22","Ramanujganj"
"3237","649","22","Balrampur"
"3238","649","22","Wadrafnagar"
"3239","648","22","Pratappur"
"3240","649","22","Kusmi Samri"
"3241","649","22","Shankargarh"
"3242","648","22","Surajpur"
"3243","648","22","Odgi"
"3244","648","22","Bhaiyathan"
"3245","648","22","Ramanujnagar"
"3246","648","22","Premnagar"
"3247","389","22","Ambikapur"
"3248","389","22","Lakhanpur"
"3249","389","22","Udaypur"
"3250","649","22","Rajpur"
"3251","389","22","Lundra"
"3252","389","22","Sitapur"
"3253","389","22","Batouli"
"3254","389","22","Mainpat"
"3255","380","22","Bagicha"
"3256","380","22","Kansabel"
"3257","380","22","Jashpur"
"3258","380","22","Manora"
"3259","380","22","Kunkuri"
"3260","380","22","Duldula"
"3261","380","22","Farsabahar"
"3262","380","22","Pathalgaon"
"3263","386","22","Udaipur (Dharamjaigarh)"
"3264","386","22","Lailunga"
"3265","386","22","Gharghoda"
"3266","386","22","Tamnar"
"3267","386","22","Raigarh"
"3268","386","22","Pusour"
"3269","386","22","Kharsia"
"3270","763","22","Sarangarh"
"3271","763","22","Baramkela"
"3272","383","22","Katghora"
"3273","383","22","Poundi-Uproda"
"3274","383","22","Pali"
"3275","383","22","Korba"
"3276","383","22","Kartala"
"3277","379","22","Janjgir"
"3278","379","22","Akaltara"
"3279","379","22","Baloda"
"3280","379","22","Nawagarh"
"3281","379","22","Champa"
"3282","762","22","Sakti"
"3283","379","22","Pamgarh"
"3284","762","22","Dabhra"
"3285","762","22","Malkharoda"
"3286","762","22","Jaijaipur"
"3287","734","22","Pendra Road"
"3288","734","22","Marwahi"
"3289","734","22","Pendra"
"3290","647","22","Lormi"
"3291","375","22","Kota"
"3292","647","22","Mungeli"
"3293","647","22","Pathariya"
"3294","375","22","Takhatpur"
"3295","375","22","Bilaspur"
"3296","375","22","Masturi"
"3297","375","22","Bilha"
"3298","382","22","Kawardha"
"3299","382","22","Bodla"
"3300","382","22","Sahaspur Lohara"
"3301","382","22","Pandariya"
"3302","759","22","Chhuikhadan"
"3303","759","22","Khairagarh"
"3304","388","22","Dongargarh"
"3305","388","22","Rajnandgaon"
"3306","388","22","Chhuriya"
"3307","388","22","Dongargaon"
"3308","761","22","Mohla"
"3309","761","22","Manpur"
"3310","761","22","Ambagarh"
"3311","650","22","Nawagarh"
"3312","650","22","Bemetara"
"3313","650","22","Saja"
"3314","650","22","Thankhamariya"
"3315","650","22","Berla"
"3316","378","22","Dhamdha"
"3317","378","22","Durg"
"3318","378","22","Patan"
"3319","646","22","Gunderdehi"
"3320","646","22","Daundilohara"
"3321","646","22","Balod"
"3322","646","22","Daundi"
"3323","646","22","Gurur"
"3324","644","22","Simga"
"3325","644","22","Bhatapara"
"3326","644","22","Baloda Bazar"
"3327","644","22","Palari"
"3328","644","22","Kasdol"
"3329","763","22","Bilaigarh"
"3330","387","22","Arang"
"3331","387","22","Abhanpur"
"3332","387","22","Raipur"
"3333","645","22","Rajim"
"3334","387","22","Tilda"
"3335","645","22","Gariyaband"
"3336","645","22","Chhura"
"3337","645","22","Mainpur"
"3338","645","22","Devbhog"
"3339","385","22","Basna"
"3340","385","22","Saraipali"
"3341","385","22","Mahasamund"
"3342","385","22","Pithora"
"3343","385","22","Bagbahra"
"3344","377","22","Kurud"
"3345","377","22","Magarlod"
"3346","377","22","Dhamtari"
"3347","377","22","Nagri"
"3348","381","22","Charama"
"3349","381","22","Bhanupratappur"
"3350","381","22","Durgkondal"
"3351","381","22","Kanker"
"3352","381","22","Narharpur"
"3353","381","22","Antagarh"
"3354","381","22","Pakhanjur"
"3355","643","22","Keshkal"
"3356","643","22","Bade Rajpur"
"3357","643","22","Kondagaon"
"3358","643","22","Makdi"
"3359","643","22","Pharasgaon"
"3360","374","22","Jagdalpur"
"3361","374","22","Lohandiguda"
"3362","374","22","Bastanar"
"3363","374","22","Bastar"
"3364","374","22","Bakavand"
"3365","374","22","Tokapal"
"3366","374","22","Darbha"
"3367","637","22","Narayanpur"
"3368","637","22","Orchha"
"3369","376","22","Dantewada"
"3370","376","22","Gidam"
"3371","376","22","Katekalyan"
"3372","376","22","Kuakonda"
"3373","642","22","Konta"
"3374","642","22","Chhindgarh"
"3375","642","22","Sukma"
"3376","636","22","Bhopalpattnam"
"3377","636","22","Usur"
"3378","636","22","Bijapur"
"3379","636","22","Bhairamgarh"
"3380","431","23","Vijaypur"
"3381","431","23","Beerpur"
"3382","431","23","Sheopur"
"3383","431","23","Badoda"
"3384","431","23","Karahal"
"3385","417","23","Ambah"
"3386","417","23","Porsa"
"3387","417","23","Morena"
"3388","417","23","Joura"
"3389","417","23","Kailaras"
"3390","417","23","Sabalgarh"
"3391","395","23","Ater"
"3392","395","23","Bhind"
"3393","395","23","Mehgaon"
"3394","395","23","Gormi"
"3395","395","23","Gohad"
"3396","395","23","Ron"
"3397","395","23","Mihona"
